ID,BookingDate,MinutesBooked
D-019,2024-09-17,0
D-021,2024-09-17,0
D-022,2024-09-17,0
D-023,2024-09-17,0
D-024,2024-09-17,0
D-025,2024-09-17,0
D-026,2024-09-17,0
D-027,2024-09-17,0
D-029,2024-09-17,0
D-030,2024-09-17,0
D-031,2024-09-17,0
D-032,2024-09-17,0
D-033,2024-09-17,0
D-034,2024-09-17,0
D-036,2024-09-17,0
D-037,2024-09-17,0
D-038,2024-09-17,0
D-041,2024-09-17,0
D-046,2024-09-17,0
D-047,2024-09-17,0
D-048,2024-09-17,0
D-050,2024-09-17,0
D-051,2024-09-17,0
D-054,2024-09-17,0
D-055,2024-09-17,0
D-059,2024-09-17,0
D-060,2024-09-17,0
D-061,2024-09-17,0
D-062,2024-09-17,0
D-064,2024-09-17,0
D-068,2024-09-17,0
D-069,2024-09-17,0
D-070,2024-09-17,0
D-071,2024-09-17,0
D-072,2024-09-17,0
D-073,2024-09-17,0
MR-001,2024-09-17,30
MR-004,2024-09-17,90
MR-005,2024-09-17,30
MR-009,2024-09-17,30
D-003,2024-09-18,0
D-005,2024-09-18,0
D-006,2024-09-18,0
D-007,2024-09-18,0
D-010,2024-09-18,0
D-012,2024-09-18,0
D-013,2024-09-18,0
D-015,2024-09-18,0
D-018,2024-09-18,0
D-019,2024-09-18,0
D-021,2024-09-18,0
D-023,2024-09-18,0
D-024,2024-09-18,0
D-025,2024-09-18,0
D-026,2024-09-18,0
D-027,2024-09-18,0
D-029,2024-09-18,0
D-032,2024-09-18,0
D-033,2024-09-18,0
D-036,2024-09-18,0
D-037,2024-09-18,0
D-038,2024-09-18,0
D-044,2024-09-18,0
D-048,2024-09-18,0
D-049,2024-09-18,0
D-050,2024-09-18,0
D-051,2024-09-18,0
D-054,2024-09-18,0
D-055,2024-09-18,0
D-068,2024-09-18,0
D-069,2024-09-18,0
D-070,2024-09-18,0
D-071,2024-09-18,0
D-072,2024-09-18,0
D-073,2024-09-18,0
D-076,2024-09-18,0
D-077,2024-09-18,0
MR-001,2024-09-18,30
MR-005,2024-09-18,90
MR-006,2024-09-18,60
MR-009,2024-09-18,300
D-001,2024-09-19,0
D-004,2024-09-19,0
D-005,2024-09-19,0
D-006,2024-09-19,0
D-007,2024-09-19,0
D-008,2024-09-19,0
D-009,2024-09-19,0
D-010,2024-09-19,0
D-011,2024-09-19,0
D-012,2024-09-19,0
D-013,2024-09-19,0
D-018,2024-09-19,0
D-019,2024-09-19,0
D-021,2024-09-19,0
D-022,2024-09-19,0
D-023,2024-09-19,0
D-024,2024-09-19,0
D-025,2024-09-19,0
D-026,2024-09-19,0
D-027,2024-09-19,0
D-029,2024-09-19,0
D-032,2024-09-19,0
D-033,2024-09-19,0
D-034,2024-09-19,0
D-036,2024-09-19,0
D-037,2024-09-19,0
D-038,2024-09-19,0
D-041,2024-09-19,0
D-044,2024-09-19,0
D-047,2024-09-19,0
D-048,2024-09-19,0
D-050,2024-09-19,0
D-051,2024-09-19,0
D-054,2024-09-19,0
D-055,2024-09-19,0
D-056,2024-09-19,0
D-060,2024-09-19,0
D-061,2024-09-19,0
D-062,2024-09-19,0
D-064,2024-09-19,0
D-067,2024-09-19,0
D-068,2024-09-19,0
D-069,2024-09-19,0
D-070,2024-09-19,0
D-071,2024-09-19,0
D-072,2024-09-19,0
D-073,2024-09-19,0
D-077,2024-09-19,0
MR-001,2024-09-19,210
MR-005,2024-09-19,30
MR-009,2024-09-19,60
D-001,2024-09-20,0
D-005,2024-09-20,0
D-006,2024-09-20,0
D-007,2024-09-20,0
D-009,2024-09-20,0
D-010,2024-09-20,0
D-012,2024-09-20,0
D-013,2024-09-20,0
D-015,2024-09-20,0
D-017,2024-09-20,0
D-018,2024-09-20,0
D-021,2024-09-20,0
D-024,2024-09-20,0
D-025,2024-09-20,0
D-026,2024-09-20,0
D-027,2024-09-20,0
D-029,2024-09-20,0
D-030,2024-09-20,0
D-032,2024-09-20,0
D-033,2024-09-20,0
D-036,2024-09-20,0
D-037,2024-09-20,0
D-038,2024-09-20,0
D-047,2024-09-20,0
D-048,2024-09-20,0
D-050,2024-09-20,0
D-051,2024-09-20,0
D-052,2024-09-20,0
D-060,2024-09-20,0
D-061,2024-09-20,0
D-062,2024-09-20,0
D-064,2024-09-20,0
D-069,2024-09-20,0
D-070,2024-09-20,0
D-071,2024-09-20,0
D-072,2024-09-20,0
D-073,2024-09-20,0
MR-002,2024-09-20,60
D-005,2024-09-23,0
D-007,2024-09-23,0
D-008,2024-09-23,0
D-009,2024-09-23,0
D-010,2024-09-23,0
D-012,2024-09-23,0
D-013,2024-09-23,0
D-018,2024-09-23,0
D-019,2024-09-23,0
D-021,2024-09-23,0
D-023,2024-09-23,0
D-026,2024-09-23,0
D-027,2024-09-23,0
D-029,2024-09-23,0
D-030,2024-09-23,0
D-032,2024-09-23,0
D-034,2024-09-23,0
D-036,2024-09-23,0
D-037,2024-09-23,0
D-038,2024-09-23,0
D-039,2024-09-23,0
D-040,2024-09-23,0
D-041,2024-09-23,0
D-045,2024-09-23,0
D-046,2024-09-23,0
D-047,2024-09-23,0
D-048,2024-09-23,0
D-049,2024-09-23,0
D-050,2024-09-23,0
D-051,2024-09-23,0
D-064,2024-09-23,0
D-067,2024-09-23,0
D-068,2024-09-23,0
D-069,2024-09-23,0
D-070,2024-09-23,0
D-071,2024-09-23,0
D-072,2024-09-23,0
D-076,2024-09-23,0
D-077,2024-09-23,0
MR-001,2024-09-23,180
D-001,2024-09-24,0
D-005,2024-09-24,0
D-006,2024-09-24,0
D-007,2024-09-24,0
D-008,2024-09-24,0
D-009,2024-09-24,0
D-010,2024-09-24,0
D-012,2024-09-24,0
D-013,2024-09-24,0
D-014,2024-09-24,0
D-015,2024-09-24,0
D-018,2024-09-24,0
D-019,2024-09-24,0
D-021,2024-09-24,0
D-023,2024-09-24,0
D-024,2024-09-24,0
D-025,2024-09-24,0
D-026,2024-09-24,0
D-027,2024-09-24,0
D-029,2024-09-24,0
D-032,2024-09-24,0
D-033,2024-09-24,0
D-036,2024-09-24,0
D-037,2024-09-24,0
D-038,2024-09-24,0
D-046,2024-09-24,0
D-047,2024-09-24,0
D-048,2024-09-24,0
D-050,2024-09-24,0
D-051,2024-09-24,0
D-052,2024-09-24,0
D-054,2024-09-24,0
D-055,2024-09-24,0
D-056,2024-09-24,0
D-068,2024-09-24,0
D-069,2024-09-24,0
D-071,2024-09-24,0
D-072,2024-09-24,0
D-074,2024-09-24,0
D-076,2024-09-24,0
D-077,2024-09-24,0
MR-001,2024-09-24,60
MR-002,2024-09-24,60
MR-004,2024-09-24,60
MR-009,2024-09-24,90
D-005,2024-09-25,0
D-006,2024-09-25,0
D-007,2024-09-25,0
D-008,2024-09-25,0
D-009,2024-09-25,0
D-010,2024-09-25,0
D-012,2024-09-25,0
D-013,2024-09-25,0
D-017,2024-09-25,0
D-018,2024-09-25,0
D-019,2024-09-25,0
D-021,2024-09-25,0
D-023,2024-09-25,0
D-024,2024-09-25,0
D-025,2024-09-25,0
D-026,2024-09-25,0
D-027,2024-09-25,0
D-029,2024-09-25,0
D-030,2024-09-25,0
D-032,2024-09-25,0
D-033,2024-09-25,0
D-036,2024-09-25,0
D-037,2024-09-25,0
D-038,2024-09-25,0
D-044,2024-09-25,0
D-047,2024-09-25,0
D-048,2024-09-25,0
D-050,2024-09-25,0
D-051,2024-09-25,0
D-052,2024-09-25,0
D-054,2024-09-25,0
D-055,2024-09-25,0
D-062,2024-09-25,0
D-064,2024-09-25,0
D-069,2024-09-25,0
D-070,2024-09-25,0
D-071,2024-09-25,0
D-072,2024-09-25,0
D-078,2024-09-25,0
MR-001,2024-09-25,180
MR-004,2024-09-25,420
MR-005,2024-09-25,180
MR-006,2024-09-25,30
MR-008,2024-09-25,30
MR-009,2024-09-25,90
D-001,2024-09-26,0
D-003,2024-09-26,0
D-004,2024-09-26,0
D-005,2024-09-26,0
D-006,2024-09-26,0
D-007,2024-09-26,0
D-010,2024-09-26,0
D-012,2024-09-26,0
D-013,2024-09-26,0
D-018,2024-09-26,0
D-021,2024-09-26,0
D-025,2024-09-26,0
D-026,2024-09-26,0
D-027,2024-09-26,0
D-029,2024-09-26,0
D-030,2024-09-26,0
D-032,2024-09-26,0
D-033,2024-09-26,0
D-036,2024-09-26,0
D-037,2024-09-26,0
D-038,2024-09-26,0
D-041,2024-09-26,0
D-044,2024-09-26,0
D-046,2024-09-26,0
D-047,2024-09-26,0
D-048,2024-09-26,0
D-049,2024-09-26,0
D-050,2024-09-26,0
D-051,2024-09-26,0
D-054,2024-09-26,0
D-055,2024-09-26,0
D-056,2024-09-26,0
D-060,2024-09-26,0
D-061,2024-09-26,0
D-062,2024-09-26,0
D-064,2024-09-26,0
D-069,2024-09-26,0
D-070,2024-09-26,0
D-071,2024-09-26,0
D-072,2024-09-26,0
D-074,2024-09-26,0
D-076,2024-09-26,0
MR-001,2024-09-26,90
MR-004,2024-09-26,30
MR-009,2024-09-26,90
D-001,2024-09-27,0
D-008,2024-09-27,0
D-009,2024-09-27,0
D-010,2024-09-27,0
D-015,2024-09-27,0
D-018,2024-09-27,0
D-024,2024-09-27,0
D-025,2024-09-27,0
D-026,2024-09-27,0
D-027,2024-09-27,0
D-028,2024-09-27,0
D-029,2024-09-27,0
D-030,2024-09-27,0
D-032,2024-09-27,0
D-033,2024-09-27,0
D-034,2024-09-27,0
D-036,2024-09-27,0
D-038,2024-09-27,0
D-045,2024-09-27,0
D-046,2024-09-27,0
D-050,2024-09-27,0
D-051,2024-09-27,0
D-055,2024-09-27,0
D-056,2024-09-27,0
D-060,2024-09-27,0
MR-001,2024-09-27,60
MR-002,2024-09-27,90
MR-004,2024-09-27,30
MR-006,2024-09-27,330
MR-008,2024-09-27,120
D-003,2024-09-30,0
D-009,2024-09-30,0
D-010,2024-09-30,0
D-011,2024-09-30,0
D-012,2024-09-30,0
D-013,2024-09-30,0
D-027,2024-09-30,0
D-029,2024-09-30,0
D-032,2024-09-30,0
D-034,2024-09-30,0
D-036,2024-09-30,0
D-037,2024-09-30,0
D-038,2024-09-30,0
D-042,2024-09-30,0
D-044,2024-09-30,0
D-046,2024-09-30,0
D-047,2024-09-30,0
D-048,2024-09-30,0
D-049,2024-09-30,0
D-050,2024-09-30,0
D-051,2024-09-30,0
D-062,2024-09-30,0
D-064,2024-09-30,0
D-068,2024-09-30,0
D-069,2024-09-30,0
D-070,2024-09-30,0
D-071,2024-09-30,0
D-072,2024-09-30,0
MR-008,2024-09-30,150
MR-009,2024-09-30,120
D-001,2024-10-01,0
D-004,2024-10-01,0
D-005,2024-10-01,0
D-006,2024-10-01,0
D-007,2024-10-01,0
D-008,2024-10-01,0
D-009,2024-10-01,0
D-010,2024-10-01,0
D-012,2024-10-01,0
D-013,2024-10-01,0
D-017,2024-10-01,0
D-018,2024-10-01,0
D-022,2024-10-01,0
D-023,2024-10-01,0
D-025,2024-10-01,0
D-026,2024-10-01,0
D-027,2024-10-01,0
D-029,2024-10-01,0
D-032,2024-10-01,0
D-033,2024-10-01,0
D-036,2024-10-01,0
D-037,2024-10-01,0
D-038,2024-10-01,0
D-039,2024-10-01,0
D-040,2024-10-01,0
D-041,2024-10-01,0
D-044,2024-10-01,0
D-047,2024-10-01,0
D-048,2024-10-01,0
D-050,2024-10-01,0
D-051,2024-10-01,0
D-054,2024-10-01,0
D-055,2024-10-01,0
D-061,2024-10-01,0
D-062,2024-10-01,0
D-064,2024-10-01,0
D-068,2024-10-01,0
D-071,2024-10-01,0
D-072,2024-10-01,0
MR-001,2024-10-01,30
MR-004,2024-10-01,240
MR-005,2024-10-01,60
D-001,2024-10-02,0
D-002,2024-10-02,0
D-004,2024-10-02,0
D-005,2024-10-02,0
D-006,2024-10-02,0
D-007,2024-10-02,0
D-008,2024-10-02,0
D-010,2024-10-02,0
D-011,2024-10-02,0
D-012,2024-10-02,0
D-013,2024-10-02,0
D-015,2024-10-02,0
D-017,2024-10-02,0
D-018,2024-10-02,0
D-019,2024-10-02,0
D-021,2024-10-02,0
D-023,2024-10-02,0
D-025,2024-10-02,0
D-026,2024-10-02,0
D-027,2024-10-02,0
D-028,2024-10-02,0
D-029,2024-10-02,0
D-030,2024-10-02,0
D-032,2024-10-02,0
D-033,2024-10-02,0
D-034,2024-10-02,0
D-036,2024-10-02,0
D-037,2024-10-02,0
D-038,2024-10-02,0
D-039,2024-10-02,0
D-041,2024-10-02,0
D-046,2024-10-02,0
D-047,2024-10-02,0
D-048,2024-10-02,0
D-050,2024-10-02,0
D-051,2024-10-02,0
D-054,2024-10-02,0
D-055,2024-10-02,0
D-060,2024-10-02,0
D-061,2024-10-02,0
D-062,2024-10-02,0
D-064,2024-10-02,0
D-068,2024-10-02,0
D-069,2024-10-02,0
D-070,2024-10-02,0
D-071,2024-10-02,0
D-072,2024-10-02,0
D-076,2024-10-02,0
MR-001,2024-10-02,300
MR-004,2024-10-02,60
MR-009,2024-10-02,30
D-001,2024-10-03,0
D-003,2024-10-03,0
D-005,2024-10-03,0
D-006,2024-10-03,0
D-007,2024-10-03,0
D-008,2024-10-03,0
D-009,2024-10-03,0
D-010,2024-10-03,0
D-011,2024-10-03,0
D-012,2024-10-03,0
D-013,2024-10-03,0
D-014,2024-10-03,0
D-015,2024-10-03,0
D-017,2024-10-03,0
D-018,2024-10-03,0
D-019,2024-10-03,0
D-021,2024-10-03,0
D-023,2024-10-03,0
D-024,2024-10-03,0
D-025,2024-10-03,0
D-026,2024-10-03,0
D-027,2024-10-03,0
D-029,2024-10-03,0
D-030,2024-10-03,0
D-032,2024-10-03,0
D-033,2024-10-03,0
D-034,2024-10-03,0
D-036,2024-10-03,0
D-037,2024-10-03,0
D-038,2024-10-03,0
D-041,2024-10-03,0
D-044,2024-10-03,0
D-046,2024-10-03,0
D-047,2024-10-03,0
D-048,2024-10-03,0
D-049,2024-10-03,0
D-050,2024-10-03,0
D-051,2024-10-03,0
D-052,2024-10-03,0
D-054,2024-10-03,0
D-055,2024-10-03,0
D-056,2024-10-03,0
D-057,2024-10-03,0
D-059,2024-10-03,0
D-060,2024-10-03,0
D-061,2024-10-03,0
D-069,2024-10-03,0
D-070,2024-10-03,0
D-071,2024-10-03,0
D-072,2024-10-03,0
MR-001,2024-10-03,240
MR-002,2024-10-03,30
MR-004,2024-10-03,60
D-002,2024-10-04,0
D-003,2024-10-04,0
D-007,2024-10-04,0
D-009,2024-10-04,0
D-010,2024-10-04,0
D-011,2024-10-04,0
D-012,2024-10-04,0
D-013,2024-10-04,0
D-017,2024-10-04,0
D-018,2024-10-04,0
D-019,2024-10-04,0
D-021,2024-10-04,0
D-025,2024-10-04,0
D-026,2024-10-04,0
D-027,2024-10-04,0
D-029,2024-10-04,0
D-030,2024-10-04,0
D-033,2024-10-04,0
D-046,2024-10-04,0
D-047,2024-10-04,0
D-048,2024-10-04,0
D-050,2024-10-04,0
D-051,2024-10-04,0
D-054,2024-10-04,0
D-055,2024-10-04,0
D-060,2024-10-04,0
D-070,2024-10-04,0
D-071,2024-10-04,0
D-072,2024-10-04,0
D-074,2024-10-04,0
MR-002,2024-10-04,30
D-001,2024-10-07,0
D-004,2024-10-07,0
D-005,2024-10-07,0
D-006,2024-10-07,0
D-007,2024-10-07,0
D-008,2024-10-07,0
D-009,2024-10-07,0
D-010,2024-10-07,0
D-012,2024-10-07,0
D-013,2024-10-07,0
D-017,2024-10-07,0
D-018,2024-10-07,0
D-019,2024-10-07,0
D-025,2024-10-07,0
D-026,2024-10-07,0
D-027,2024-10-07,0
D-030,2024-10-07,0
D-032,2024-10-07,0
D-036,2024-10-07,0
D-038,2024-10-07,0
D-041,2024-10-07,0
D-045,2024-10-07,0
D-046,2024-10-07,0
D-047,2024-10-07,0
D-048,2024-10-07,0
D-050,2024-10-07,0
D-051,2024-10-07,0
D-054,2024-10-07,0
D-055,2024-10-07,0
D-057,2024-10-07,0
D-060,2024-10-07,0
D-061,2024-10-07,0
D-062,2024-10-07,0
D-069,2024-10-07,0
D-070,2024-10-07,0
MR-005,2024-10-07,210
MR-008,2024-10-07,90
MR-009,2024-10-07,30
D-001,2024-10-08,0
D-005,2024-10-08,0
D-007,2024-10-08,0
D-008,2024-10-08,0
D-010,2024-10-08,0
D-013,2024-10-08,0
D-015,2024-10-08,0
D-017,2024-10-08,0
D-018,2024-10-08,0
D-019,2024-10-08,0
D-021,2024-10-08,0
D-023,2024-10-08,0
D-024,2024-10-08,0
D-025,2024-10-08,0
D-026,2024-10-08,0
D-027,2024-10-08,0
D-029,2024-10-08,0
D-030,2024-10-08,0
D-031,2024-10-08,0
D-032,2024-10-08,0
D-033,2024-10-08,0
D-036,2024-10-08,0
D-037,2024-10-08,0
D-038,2024-10-08,0
D-041,2024-10-08,0
D-044,2024-10-08,0
D-046,2024-10-08,0
D-047,2024-10-08,0
D-048,2024-10-08,0
D-049,2024-10-08,0
D-050,2024-10-08,0
D-051,2024-10-08,0
D-052,2024-10-08,0
D-054,2024-10-08,0
D-055,2024-10-08,0
D-060,2024-10-08,0
D-062,2024-10-08,0
D-068,2024-10-08,0
D-069,2024-10-08,0
D-070,2024-10-08,0
D-071,2024-10-08,0
D-072,2024-10-08,0
D-073,2024-10-08,0
D-078,2024-10-08,0
MR-001,2024-10-08,120
MR-004,2024-10-08,30
MR-006,2024-10-08,60
MR-009,2024-10-08,150
D-001,2024-10-09,0
D-002,2024-10-09,0
D-005,2024-10-09,0
D-006,2024-10-09,0
D-007,2024-10-09,0
D-008,2024-10-09,0
D-009,2024-10-09,0
D-010,2024-10-09,0
D-012,2024-10-09,0
D-015,2024-10-09,0
D-017,2024-10-09,0
D-018,2024-10-09,0
D-019,2024-10-09,0
D-021,2024-10-09,0
D-024,2024-10-09,0
D-025,2024-10-09,0
D-026,2024-10-09,0
D-027,2024-10-09,0
D-028,2024-10-09,0
D-029,2024-10-09,0
D-030,2024-10-09,0
D-032,2024-10-09,0
D-033,2024-10-09,0
D-036,2024-10-09,0
D-038,2024-10-09,0
D-041,2024-10-09,0
D-044,2024-10-09,0
D-047,2024-10-09,0
D-048,2024-10-09,0
D-050,2024-10-09,0
D-051,2024-10-09,0
D-054,2024-10-09,0
D-055,2024-10-09,0
D-057,2024-10-09,0
D-059,2024-10-09,0
D-060,2024-10-09,0
D-061,2024-10-09,0
D-062,2024-10-09,0
D-064,2024-10-09,0
D-068,2024-10-09,0
D-069,2024-10-09,0
D-070,2024-10-09,0
D-071,2024-10-09,0
D-072,2024-10-09,0
D-073,2024-10-09,0
MR-001,2024-10-09,60
MR-002,2024-10-09,120
MR-005,2024-10-09,60
MR-009,2024-10-09,60
D-001,2024-10-10,0
D-005,2024-10-10,0
D-006,2024-10-10,0
D-007,2024-10-10,0
D-008,2024-10-10,0
D-010,2024-10-10,0
D-012,2024-10-10,0
D-013,2024-10-10,0
D-017,2024-10-10,0
D-018,2024-10-10,0
D-023,2024-10-10,0
D-024,2024-10-10,0
D-025,2024-10-10,0
D-026,2024-10-10,0
D-027,2024-10-10,0
D-028,2024-10-10,0
D-029,2024-10-10,0
D-030,2024-10-10,0
D-032,2024-10-10,0
D-033,2024-10-10,0
D-035,2024-10-10,0
D-036,2024-10-10,0
D-037,2024-10-10,0
D-038,2024-10-10,0
D-040,2024-10-10,0
D-041,2024-10-10,0
D-044,2024-10-10,0
D-047,2024-10-10,0
D-048,2024-10-10,0
D-050,2024-10-10,0
D-051,2024-10-10,0
D-054,2024-10-10,0
D-055,2024-10-10,0
D-056,2024-10-10,0
D-057,2024-10-10,0
D-062,2024-10-10,0
D-068,2024-10-10,0
D-069,2024-10-10,0
D-070,2024-10-10,0
D-071,2024-10-10,0
D-072,2024-10-10,0
D-073,2024-10-10,0
MR-001,2024-10-10,180
MR-002,2024-10-10,30
MR-004,2024-10-10,30
MR-005,2024-10-10,90
D-005,2024-10-11,0
D-006,2024-10-11,0
D-010,2024-10-11,0
D-012,2024-10-11,0
D-013,2024-10-11,0
D-015,2024-10-11,0
D-018,2024-10-11,0
D-019,2024-10-11,0
D-025,2024-10-11,0
D-026,2024-10-11,0
D-027,2024-10-11,0
D-029,2024-10-11,0
D-038,2024-10-11,0
D-041,2024-10-11,0
D-045,2024-10-11,0
D-048,2024-10-11,0
D-055,2024-10-11,0
D-070,2024-10-11,0
D-071,2024-10-11,0
D-072,2024-10-11,0
D-073,2024-10-11,0
MR-001,2024-10-11,60
MR-005,2024-10-11,30
D-001,2024-10-14,0
D-005,2024-10-14,0
D-006,2024-10-14,0
D-007,2024-10-14,0
D-008,2024-10-14,0
D-015,2024-10-14,0
D-017,2024-10-14,0
D-018,2024-10-14,0
D-021,2024-10-14,0
D-023,2024-10-14,0
D-024,2024-10-14,0
D-025,2024-10-14,0
D-026,2024-10-14,0
D-027,2024-10-14,0
D-029,2024-10-14,0
D-030,2024-10-14,0
D-032,2024-10-14,0
D-033,2024-10-14,0
D-041,2024-10-14,0
D-044,2024-10-14,0
D-048,2024-10-14,0
D-051,2024-10-14,0
D-054,2024-10-14,0
D-055,2024-10-14,0
D-057,2024-10-14,0
D-059,2024-10-14,0
D-060,2024-10-14,0
D-061,2024-10-14,0
D-070,2024-10-14,0
D-071,2024-10-14,0
D-072,2024-10-14,0
MR-002,2024-10-14,60
MR-004,2024-10-14,150
MR-005,2024-10-14,30
D-005,2024-10-15,0
D-006,2024-10-15,0
D-007,2024-10-15,0
D-008,2024-10-15,0
D-009,2024-10-15,0
D-010,2024-10-15,0
D-011,2024-10-15,0
D-012,2024-10-15,0
D-013,2024-10-15,0
D-015,2024-10-15,0
D-018,2024-10-15,0
D-023,2024-10-15,0
D-024,2024-10-15,0
D-025,2024-10-15,0
D-026,2024-10-15,0
D-027,2024-10-15,0
D-029,2024-10-15,0
D-030,2024-10-15,0
D-032,2024-10-15,0
D-033,2024-10-15,0
D-036,2024-10-15,0
D-037,2024-10-15,0
D-038,2024-10-15,0
D-045,2024-10-15,0
D-046,2024-10-15,0
D-047,2024-10-15,0
D-048,2024-10-15,0
D-050,2024-10-15,0
D-051,2024-10-15,0
D-054,2024-10-15,0
D-055,2024-10-15,0
D-060,2024-10-15,0
D-061,2024-10-15,0
D-062,2024-10-15,0
D-063,2024-10-15,0
D-064,2024-10-15,0
D-067,2024-10-15,0
D-068,2024-10-15,0
D-070,2024-10-15,0
D-071,2024-10-15,0
D-072,2024-10-15,0
MR-001,2024-10-15,30
MR-005,2024-10-15,30
MR-009,2024-10-15,90
D-001,2024-10-16,0
D-005,2024-10-16,0
D-006,2024-10-16,0
D-007,2024-10-16,0
D-009,2024-10-16,0
D-010,2024-10-16,0
D-015,2024-10-16,0
D-017,2024-10-16,0
D-018,2024-10-16,0
D-019,2024-10-16,0
D-021,2024-10-16,0
D-022,2024-10-16,0
D-024,2024-10-16,0
D-025,2024-10-16,0
D-026,2024-10-16,0
D-027,2024-10-16,0
D-028,2024-10-16,0
D-029,2024-10-16,0
D-031,2024-10-16,0
D-032,2024-10-16,0
D-033,2024-10-16,0
D-035,2024-10-16,0
D-036,2024-10-16,0
D-037,2024-10-16,0
D-038,2024-10-16,0
D-039,2024-10-16,0
D-041,2024-10-16,0
D-044,2024-10-16,0
D-047,2024-10-16,0
D-048,2024-10-16,0
D-049,2024-10-16,0
D-050,2024-10-16,0
D-051,2024-10-16,0
D-052,2024-10-16,0
D-054,2024-10-16,0
D-055,2024-10-16,0
D-060,2024-10-16,0
D-061,2024-10-16,0
D-062,2024-10-16,0
D-064,2024-10-16,0
D-068,2024-10-16,0
D-069,2024-10-16,0
D-070,2024-10-16,0
D-072,2024-10-16,0
MR-001,2024-10-16,120
MR-004,2024-10-16,30
MR-009,2024-10-16,150
D-004,2024-10-17,0
D-005,2024-10-17,0
D-006,2024-10-17,0
D-007,2024-10-17,0
D-008,2024-10-17,0
D-009,2024-10-17,0
D-010,2024-10-17,0
D-013,2024-10-17,0
D-017,2024-10-17,0
D-018,2024-10-17,0
D-019,2024-10-17,0
D-021,2024-10-17,0
D-023,2024-10-17,0
D-024,2024-10-17,0
D-025,2024-10-17,0
D-026,2024-10-17,0
D-027,2024-10-17,0
D-029,2024-10-17,0
D-030,2024-10-17,0
D-031,2024-10-17,0
D-032,2024-10-17,0
D-033,2024-10-17,0
D-036,2024-10-17,0
D-037,2024-10-17,0
D-038,2024-10-17,0
D-040,2024-10-17,0
D-041,2024-10-17,0
D-046,2024-10-17,0
D-047,2024-10-17,0
D-048,2024-10-17,0
D-049,2024-10-17,0
D-050,2024-10-17,0
D-051,2024-10-17,0
D-052,2024-10-17,0
D-054,2024-10-17,0
D-055,2024-10-17,0
D-061,2024-10-17,0
D-062,2024-10-17,0
D-064,2024-10-17,0
D-072,2024-10-17,0
D-076,2024-10-17,0
MR-001,2024-10-17,30
MR-005,2024-10-17,90
D-005,2024-10-18,0
D-006,2024-10-18,0
D-007,2024-10-18,0
D-008,2024-10-18,0
D-009,2024-10-18,0
D-010,2024-10-18,0
D-018,2024-10-18,0
D-019,2024-10-18,0
D-021,2024-10-18,0
D-023,2024-10-18,0
D-025,2024-10-18,0
D-026,2024-10-18,0
D-027,2024-10-18,0
D-029,2024-10-18,0
D-032,2024-10-18,0
D-036,2024-10-18,0
D-037,2024-10-18,0
D-038,2024-10-18,0
D-041,2024-10-18,0
D-047,2024-10-18,0
D-048,2024-10-18,0
D-051,2024-10-18,0
D-054,2024-10-18,0
D-055,2024-10-18,0
D-062,2024-10-18,0
D-064,2024-10-18,0
D-068,2024-10-18,0
D-069,2024-10-18,0
D-070,2024-10-18,0
D-076,2024-10-18,0
D-077,2024-10-18,0
MR-001,2024-10-18,150
MR-009,2024-10-18,60
D-004,2024-10-21,0
D-005,2024-10-21,0
D-006,2024-10-21,0
D-012,2024-10-21,0
D-013,2024-10-21,0
D-021,2024-10-21,0
D-026,2024-10-21,0
D-027,2024-10-21,0
D-044,2024-10-21,0
D-046,2024-10-21,0
D-047,2024-10-21,0
D-048,2024-10-21,0
D-050,2024-10-21,0
D-051,2024-10-21,0
D-052,2024-10-21,0
D-055,2024-10-21,0
D-060,2024-10-21,0
D-061,2024-10-21,0
D-072,2024-10-21,0
D-073,2024-10-21,0
MR-001,2024-10-21,30
MR-002,2024-10-21,60
MR-004,2024-10-21,150
MR-008,2024-10-21,90
D-005,2024-10-22,0
D-006,2024-10-22,0
D-007,2024-10-22,0
D-008,2024-10-22,0
D-009,2024-10-22,0
D-010,2024-10-22,0
D-012,2024-10-22,0
D-013,2024-10-22,0
D-014,2024-10-22,0
D-015,2024-10-22,0
D-018,2024-10-22,0
D-019,2024-10-22,0
D-024,2024-10-22,0
D-025,2024-10-22,0
D-026,2024-10-22,0
D-027,2024-10-22,0
D-029,2024-10-22,0
D-032,2024-10-22,0
D-033,2024-10-22,0
D-034,2024-10-22,0
D-036,2024-10-22,0
D-037,2024-10-22,0
D-038,2024-10-22,0
D-039,2024-10-22,0
D-040,2024-10-22,0
D-041,2024-10-22,0
D-042,2024-10-22,0
D-044,2024-10-22,0
D-047,2024-10-22,0
D-048,2024-10-22,0
D-050,2024-10-22,0
D-051,2024-10-22,0
D-054,2024-10-22,0
D-055,2024-10-22,0
D-056,2024-10-22,0
D-060,2024-10-22,0
D-061,2024-10-22,0
D-062,2024-10-22,0
D-063,2024-10-22,0
D-064,2024-10-22,0
D-068,2024-10-22,0
D-069,2024-10-22,0
D-070,2024-10-22,0
D-071,2024-10-22,0
D-072,2024-10-22,0
D-076,2024-10-22,0
D-077,2024-10-22,0
D-078,2024-10-22,0
MR-001,2024-10-22,60
MR-004,2024-10-22,90
MR-005,2024-10-22,210
MR-009,2024-10-22,30
D-001,2024-10-23,0
D-005,2024-10-23,0
D-006,2024-10-23,0
D-007,2024-10-23,0
D-010,2024-10-23,0
D-017,2024-10-23,0
