ID,BookingDate,MinutesBooked
D-030,2024-08-16,0
D-061,2024-08-16,0
D-069,2024-08-16,0
D-044,2024-08-16,0
D-038,2024-08-16,0
D-043,2024-08-16,0
D-076,2024-08-16,0
D-058,2024-08-16,0
D-011,2024-08-16,0
D-001,2024-08-16,0
D-018,2024-08-16,0
D-002,2024-08-16,0
D-004,2024-08-16,0
D-008,2024-08-16,0
D-020,2024-08-16,0
D-021,2024-08-16,0
D-022,2024-08-16,0
D-024,2024-08-16,0
D-025,2024-08-16,0
D-026,2024-08-16,0
D-027,2024-08-16,0
D-047,2024-08-16,0
D-048,2024-08-16,0
D-059,2024-08-16,0
D-060,2024-08-16,0
D-064,2024-08-16,0
D-072,2024-08-16,0
D-074,2024-08-16,0
D-078,2024-08-16,0
MR-001,2024-08-16,240
MR-003,2024-08-16,360
MR-004,2024-08-16,300
MR-005,2024-08-16,90
D-015,2024-08-19,0
D-020,2024-08-19,0
D-010,2024-08-19,0
D-043,2024-08-19,0
D-065,2024-08-19,0
D-042,2024-08-19,0
D-013,2024-08-19,0
D-016,2024-08-19,0
D-051,2024-08-19,0
D-038,2024-08-19,0
D-050,2024-08-19,0
D-040,2024-08-19,0
D-037,2024-08-19,0
D-047,2024-08-19,0
D-001,2024-08-19,0
D-043,2024-08-19,0
D-019,2024-08-19,0
D-065,2024-08-19,0
D-028,2024-08-19,0
D-002,2024-08-19,0
D-005,2024-08-19,0
D-006,2024-08-19,0
D-023,2024-08-19,0
D-024,2024-08-19,0
D-025,2024-08-19,0
D-027,2024-08-19,0
D-029,2024-08-19,0
D-030,2024-08-19,0
D-032,2024-08-19,0
D-034,2024-08-19,0
D-036,2024-08-19,0
D-039,2024-08-19,0
D-041,2024-08-19,0
D-044,2024-08-19,0
D-046,2024-08-19,0
D-054,2024-08-19,0
D-057,2024-08-19,0
D-059,2024-08-19,0
D-061,2024-08-19,0
D-062,2024-08-19,0
D-064,2024-08-19,0
D-067,2024-08-19,0
D-072,2024-08-19,0
D-073,2024-08-19,0
MR-001,2024-08-19,270
MR-002,2024-08-19,240
MR-003,2024-08-19,120
MR-006,2024-08-19,150
D-075,2024-08-20,0
D-052,2024-08-20,0
D-063,2024-08-20,0
D-058,2024-08-20,0
D-034,2024-08-20,0
D-013,2024-08-20,0
D-060,2024-08-20,0
D-031,2024-08-20,0
D-005,2024-08-20,0
D-018,2024-08-20,0
D-044,2024-08-20,0
D-036,2024-08-20,0
D-039,2024-08-20,0
D-011,2024-08-20,0
D-026,2024-08-20,0
D-038,2024-08-20,0
D-003,2024-08-20,0
D-066,2024-08-20,0
D-061,2024-08-20,0
D-032,2024-08-20,0
D-037,2024-08-20,0
D-036,2024-08-20,0
D-063,2024-08-20,0
D-027,2024-08-20,0
D-004,2024-08-20,0
D-022,2024-08-20,0
D-038,2024-08-20,0
D-014,2024-08-20,0
D-011,2024-08-20,0
D-073,2024-08-20,0
D-040,2024-08-20,0
D-036,2024-08-20,0
D-058,2024-08-20,0
D-066,2024-08-20,0
D-019,2024-08-20,0
D-056,2024-08-20,0
D-020,2024-08-20,0
D-002,2024-08-20,0
D-006,2024-08-20,0
D-010,2024-08-20,0
D-012,2024-08-20,0
D-017,2024-08-20,0
D-023,2024-08-20,0
D-024,2024-08-20,0
D-025,2024-08-20,0
D-042,2024-08-20,0
D-051,2024-08-20,0
D-057,2024-08-20,0
D-064,2024-08-20,0
D-067,2024-08-20,0
D-068,2024-08-20,0
D-071,2024-08-20,0
D-074,2024-08-20,0
MR-001,2024-08-20,120
MR-002,2024-08-20,270
MR-006,2024-08-20,120
MR-007,2024-08-20,240
MR-008,2024-08-20,60
D-033,2024-08-21,0
D-006,2024-08-21,0
D-073,2024-08-21,0
D-060,2024-08-21,0
D-034,2024-08-21,0
D-076,2024-08-21,0
D-044,2024-08-21,0
D-044,2024-08-21,0
D-017,2024-08-21,0
D-042,2024-08-21,0
D-009,2024-08-21,0
D-041,2024-08-21,0
D-049,2024-08-21,0
D-076,2024-08-21,0
D-018,2024-08-21,0
D-030,2024-08-21,0
D-022,2024-08-21,0
D-035,2024-08-21,0
D-017,2024-08-21,0
D-063,2024-08-21,0
D-026,2024-08-21,0
D-026,2024-08-21,0
D-039,2024-08-21,0
D-047,2024-08-21,0
D-063,2024-08-21,0
D-057,2024-08-21,0
D-037,2024-08-21,0
D-052,2024-08-21,0
D-040,2024-08-21,0
D-033,2024-08-21,0
D-049,2024-08-21,0
D-038,2024-08-21,0
D-018,2024-08-21,0
D-038,2024-08-21,0
D-035,2024-08-21,0
D-027,2024-08-21,0
D-073,2024-08-21,0
D-015,2024-08-21,0
D-022,2024-08-21,0
D-020,2024-08-21,0
D-031,2024-08-21,0
D-059,2024-08-21,0
D-014,2024-08-21,0
D-025,2024-08-21,0
D-028,2024-08-21,0
D-046,2024-08-21,0
D-056,2024-08-21,0
D-062,2024-08-21,0
D-066,2024-08-21,0
D-068,2024-08-21,0
D-071,2024-08-21,0
D-075,2024-08-21,0
MR-002,2024-08-21,210
MR-009,2024-08-21,30
D-053,2024-08-22,0
D-057,2024-08-22,0
D-016,2024-08-22,0
D-020,2024-08-22,0
D-022,2024-08-22,0
D-031,2024-08-22,0
D-020,2024-08-22,0
D-052,2024-08-22,0
D-066,2024-08-22,0
D-078,2024-08-22,0
D-016,2024-08-22,0
D-018,2024-08-22,0
D-017,2024-08-22,0
D-060,2024-08-22,0
D-070,2024-08-22,0
D-077,2024-08-22,0
D-006,2024-08-22,0
D-016,2024-08-22,0
D-030,2024-08-22,0
D-056,2024-08-22,0
D-045,2024-08-22,0
D-055,2024-08-22,0
D-040,2024-08-22,0
D-077,2024-08-22,0
D-003,2024-08-22,0
D-063,2024-08-22,0
D-034,2024-08-22,0
D-021,2024-08-22,0
D-078,2024-08-22,0
D-049,2024-08-22,0
D-046,2024-08-22,0
D-043,2024-08-22,0
D-020,2024-08-22,0
D-072,2024-08-22,0
D-043,2024-08-22,0
D-017,2024-08-22,0
D-037,2024-08-22,0
D-058,2024-08-22,0
D-053,2024-08-22,0
D-008,2024-08-22,0
D-004,2024-08-22,0
D-009,2024-08-22,0
D-012,2024-08-22,0
D-013,2024-08-22,0
D-014,2024-08-22,0
D-025,2024-08-22,0
D-041,2024-08-22,0
D-044,2024-08-22,0
D-067,2024-08-22,0
D-073,2024-08-22,0
D-074,2024-08-22,0
MR-001,2024-08-22,360
MR-007,2024-08-22,90
MR-008,2024-08-22,60
MR-009,2024-08-22,120
D-040,2024-08-23,0
D-070,2024-08-23,0
D-064,2024-08-23,0
D-071,2024-08-23,0
D-040,2024-08-23,0
D-076,2024-08-23,0
D-071,2024-08-23,0
D-028,2024-08-23,0
D-030,2024-08-23,0
D-027,2024-08-23,0
D-058,2024-08-23,0
D-058,2024-08-23,0
D-044,2024-08-23,0
D-053,2024-08-23,0
D-055,2024-08-23,0
D-062,2024-08-23,0
D-067,2024-08-23,0
D-006,2024-08-23,0
D-008,2024-08-23,0
D-056,2024-08-23,0
D-038,2024-08-23,0
D-026,2024-08-23,0
D-043,2024-08-23,0
D-002,2024-08-23,0
D-027,2024-08-23,0
D-059,2024-08-23,0
D-003,2024-08-23,0
D-010,2024-08-23,0
D-011,2024-08-23,0
D-012,2024-08-23,0
D-013,2024-08-23,0
D-019,2024-08-23,0
D-020,2024-08-23,0
D-024,2024-08-23,0
D-031,2024-08-23,0
D-032,2024-08-23,0
D-035,2024-08-23,0
D-036,2024-08-23,0
D-041,2024-08-23,0
D-042,2024-08-23,0
D-045,2024-08-23,0
D-047,2024-08-23,0
D-051,2024-08-23,0
D-061,2024-08-23,0
D-069,2024-08-23,0
D-074,2024-08-23,0
D-075,2024-08-23,0
MR-003,2024-08-23,420
D-018,2024-08-26,0
D-020,2024-08-26,0
D-017,2024-08-26,0
D-010,2024-08-26,0
D-022,2024-08-26,0
D-039,2024-08-26,0
D-066,2024-08-26,0
D-003,2024-08-26,0
D-060,2024-08-26,0
D-031,2024-08-26,0
D-020,2024-08-26,0
D-036,2024-08-26,0
D-017,2024-08-26,0
D-062,2024-08-26,0
D-030,2024-08-26,0
D-077,2024-08-26,0
D-057,2024-08-26,0
D-035,2024-08-26,0
D-045,2024-08-26,0
D-050,2024-08-26,0
D-006,2024-08-26,0
D-021,2024-08-26,0
D-041,2024-08-26,0
D-033,2024-08-26,0
D-057,2024-08-26,0
D-040,2024-08-26,0
D-030,2024-08-26,0
D-005,2024-08-26,0
D-007,2024-08-26,0
D-008,2024-08-26,0
D-014,2024-08-26,0
D-015,2024-08-26,0
D-023,2024-08-26,0
D-027,2024-08-26,0
D-032,2024-08-26,0
D-037,2024-08-26,0
D-043,2024-08-26,0
D-049,2024-08-26,0
D-058,2024-08-26,0
D-071,2024-08-26,0
D-076,2024-08-26,0
MR-001,2024-08-26,210
MR-002,2024-08-26,180
MR-004,2024-08-26,90
MR-005,2024-08-26,180
MR-007,2024-08-26,240
MR-009,2024-08-26,30
D-033,2024-08-27,0
D-016,2024-08-27,0
D-042,2024-08-27,0
D-023,2024-08-27,0
D-041,2024-08-27,0
D-019,2024-08-27,0
D-065,2024-08-27,0
D-041,2024-08-27,0
D-067,2024-08-27,0
D-018,2024-08-27,0
D-047,2024-08-27,0
D-021,2024-08-27,0
D-034,2024-08-27,0
D-065,2024-08-27,0
D-067,2024-08-27,0
D-059,2024-08-27,0
D-060,2024-08-27,0
D-058,2024-08-27,0
D-036,2024-08-27,0
D-002,2024-08-27,0
D-050,2024-08-27,0
D-005,2024-08-27,0
D-040,2024-08-27,0
D-045,2024-08-27,0
D-057,2024-08-27,0
D-014,2024-08-27,0
D-062,2024-08-27,0
D-048,2024-08-27,0
D-008,2024-08-27,0
D-063,2024-08-27,0
D-043,2024-08-27,0
D-022,2024-08-27,0
D-014,2024-08-27,0
D-035,2024-08-27,0
D-029,2024-08-27,0
D-056,2024-08-27,0
D-045,2024-08-27,0
D-039,2024-08-27,0
D-014,2024-08-27,0
D-031,2024-08-27,0
D-021,2024-08-27,0
D-001,2024-08-27,0
D-006,2024-08-27,0
D-026,2024-08-27,0
D-028,2024-08-27,0
D-032,2024-08-27,0
D-049,2024-08-27,0
D-053,2024-08-27,0
D-064,2024-08-27,0
D-066,2024-08-27,0
D-069,2024-08-27,0
D-070,2024-08-27,0
D-072,2024-08-27,0
D-074,2024-08-27,0
D-075,2024-08-27,0
MR-001,2024-08-27,120
MR-002,2024-08-27,330
MR-003,2024-08-27,60
MR-004,2024-08-27,150
MR-005,2024-08-27,60
MR-008,2024-08-27,90
MR-009,2024-08-27,210
D-076,2024-08-28,0
D-055,2024-08-28,0
D-030,2024-08-28,0
D-053,2024-08-28,0
D-045,2024-08-28,0
D-017,2024-08-28,0
D-014,2024-08-28,0
D-045,2024-08-28,0
D-052,2024-08-28,0
D-014,2024-08-28,0
D-059,2024-08-28,0
D-074,2024-08-28,0
D-075,2024-08-28,0
D-046,2024-08-28,0
D-016,2024-08-28,0
D-063,2024-08-28,0
D-073,2024-08-28,0
D-009,2024-08-28,0
D-076,2024-08-28,0
D-065,2024-08-28,0
D-043,2024-08-28,0
D-075,2024-08-28,0
D-043,2024-08-28,0
D-057,2024-08-28,0
D-041,2024-08-28,0
D-060,2024-08-28,0
D-020,2024-08-28,0
D-027,2024-08-28,0
D-067,2024-08-28,0
D-071,2024-08-28,0
D-020,2024-08-28,0
D-013,2024-08-28,0
D-063,2024-08-28,0
D-018,2024-08-28,0
D-002,2024-08-28,0
D-045,2024-08-28,0
D-013,2024-08-28,0
D-055,2024-08-28,0
D-022,2024-08-28,0
D-003,2024-08-28,0
D-004,2024-08-28,0
D-005,2024-08-28,0
D-006,2024-08-28,0
D-010,2024-08-28,0
D-011,2024-08-28,0
D-015,2024-08-28,0
D-034,2024-08-28,0
D-035,2024-08-28,0
D-037,2024-08-28,0
D-044,2024-08-28,0
D-050,2024-08-28,0
D-064,2024-08-28,0
D-068,2024-08-28,0
D-072,2024-08-28,0
MR-001,2024-08-28,90
MR-003,2024-08-28,60
MR-004,2024-08-28,240
MR-005,2024-08-28,240
MR-007,2024-08-28,60
D-052,2024-08-29,0
D-053,2024-08-29,0
D-020,2024-08-29,0
D-059,2024-08-29,0
D-021,2024-08-29,0
D-073,2024-08-29,0
D-025,2024-08-29,0
D-016,2024-08-29,0
D-073,2024-08-29,0
D-047,2024-08-29,0
D-059,2024-08-29,0
D-053,2024-08-29,0
D-010,2024-08-29,0
D-012,2024-08-29,0
D-061,2024-08-29,0
D-037,2024-08-29,0
D-038,2024-08-29,0
D-058,2024-08-29,0
D-004,2024-08-29,0
D-028,2024-08-29,0
D-026,2024-08-29,0
D-026,2024-08-29,0
D-047,2024-08-29,0
D-062,2024-08-29,0
D-046,2024-08-29,0
D-039,2024-08-29,0
D-067,2024-08-29,0
D-073,2024-08-29,0
D-068,2024-08-29,0
D-028,2024-08-29,0
D-008,2024-08-29,0
D-012,2024-08-29,0
D-056,2024-08-29,0
D-023,2024-08-29,0
D-052,2024-08-29,0
D-038,2024-08-29,0
D-003,2024-08-29,0
D-073,2024-08-29,0
D-066,2024-08-29,0
D-007,2024-08-29,0
D-001,2024-08-29,0
D-054,2024-08-29,0
D-019,2024-08-29,0
D-027,2024-08-29,0
D-031,2024-08-29,0
D-032,2024-08-29,0
D-035,2024-08-29,0
D-036,2024-08-29,0
D-060,2024-08-29,0
D-064,2024-08-29,0
D-065,2024-08-29,0
D-069,2024-08-29,0
D-071,2024-08-29,0
D-074,2024-08-29,0
D-075,2024-08-29,0
D-078,2024-08-29,0
MR-001,2024-08-29,90
MR-005,2024-08-29,120
MR-008,2024-08-29,30
MR-009,2024-08-29,120
D-031,2024-08-30,0
D-062,2024-08-30,0
D-029,2024-08-30,0
D-067,2024-08-30,0
D-018,2024-08-30,0
D-055,2024-08-30,0
D-050,2024-08-30,0
D-060,2024-08-30,0
D-017,2024-08-30,0
D-003,2024-08-30,0
D-018,2024-08-30,0
D-059,2024-08-30,0
D-064,2024-08-30,0
D-027,2024-08-30,0
D-005,2024-08-30,0
D-010,2024-08-30,0
D-014,2024-08-30,0
D-016,2024-08-30,0
D-030,2024-08-30,0
D-033,2024-08-30,0
D-038,2024-08-30,0
D-040,2024-08-30,0
D-042,2024-08-30,0
D-052,2024-08-30,0
D-056,2024-08-30,0
D-057,2024-08-30,0
D-061,2024-08-30,0
D-063,2024-08-30,0
D-065,2024-08-30,0
D-069,2024-08-30,0
D-070,2024-08-30,0
D-071,2024-08-30,0
D-075,2024-08-30,0
D-076,2024-08-30,0
MR-001,2024-08-30,420
MR-006,2024-08-30,120
MR-007,2024-08-30,180
MR-008,2024-08-30,30
D-074,2024-09-02,0
D-024,2024-09-02,0
D-063,2024-09-02,0
D-021,2024-09-02,0
D-004,2024-09-02,0
D-074,2024-09-02,0
D-004,2024-09-02,0
D-018,2024-09-02,0
D-007,2024-09-02,0
D-025,2024-09-02,0
D-008,2024-09-02,0
D-059,2024-09-02,0
D-051,2024-09-02,0
D-061,2024-09-02,0
D-027,2024-09-02,0
D-042,2024-09-02,0
D-060,2024-09-02,0
D-039,2024-09-02,0
D-061,2024-09-02,0
D-027,2024-09-02,0
D-006,2024-09-02,0
D-002,2024-09-02,0
D-017,2024-09-02,0
D-056,2024-09-02,0
D-039,2024-09-02,0
D-008,2024-09-02,0
D-057,2024-09-02,0
D-001,2024-09-02,0
D-016,2024-09-02,0
D-020,2024-09-02,0
D-028,2024-09-02,0
D-030,2024-09-02,0
D-034,2024-09-02,0
D-041,2024-09-02,0
D-043,2024-09-02,0
D-045,2024-09-02,0
D-048,2024-09-02,0
D-049,2024-09-02,0
D-068,2024-09-02,0
D-069,2024-09-02,0
D-071,2024-09-02,0
D-075,2024-09-02,0
D-077,2024-09-02,0
MR-001,2024-09-02,90
MR-002,2024-09-02,420
MR-003,2024-09-02,90
MR-004,2024-09-02,90
D-017,2024-09-03,0
D-011,2024-09-03,0
D-005,2024-09-03,0
D-059,2024-09-03,0
D-044,2024-09-03,0
D-018,2024-09-03,0
D-049,2024-09-03,0
D-068,2024-09-03,0
D-036,2024-09-03,0
D-052,2024-09-03,0
D-047,2024-09-03,0
D-012,2024-09-03,0
D-059,2024-09-03,0
D-077,2024-09-03,0
D-007,2024-09-03,0
D-019,2024-09-03,0
D-033,2024-09-03,0
D-009,2024-09-03,0
D-024,2024-09-03,0
D-013,2024-09-03,0
D-040,2024-09-03,0
D-027,2024-09-03,0
D-036,2024-09-03,0
D-037,2024-09-03,0
D-066,2024-09-03,0
D-078,2024-09-03,0
D-049,2024-09-03,0
D-061,2024-09-03,0
D-052,2024-09-03,0
D-061,2024-09-03,0
D-076,2024-09-03,0
D-056,2024-09-03,0
D-066,2024-09-03,0
D-036,2024-09-03,0
D-036,2024-09-03,0
D-061,2024-09-03,0
D-027,2024-09-03,0
D-027,2024-09-03,0
D-051,2024-09-03,0
D-039,2024-09-03,0
D-072,2024-09-03,0
D-020,2024-09-03,0
D-058,2024-09-03,0
D-038,2024-09-03,0
D-050,2024-09-03,0
D-055,2024-09-03,0
D-024,2024-09-03,0
D-036,2024-09-03,0
D-038,2024-09-03,0
D-020,2024-09-03,0
D-077,2024-09-03,0
D-049,2024-09-03,0
D-037,2024-09-03,0
D-057,2024-09-03,0
D-071,2024-09-03,0
D-054,2024-09-03,0
D-064,2024-09-03,0
D-040,2024-09-03,0
D-015,2024-09-03,0
D-032,2024-09-03,0
D-035,2024-09-03,0
D-012,2024-09-03,0
D-058,2024-09-03,0
D-061,2024-09-03,0
D-004,2024-09-03,0
D-022,2024-09-03,0
D-025,2024-09-03,0
D-029,2024-09-03,0
D-031,2024-09-03,0
D-045,2024-09-03,0
D-046,2024-09-03,0
D-062,2024-09-03,0
D-067,2024-09-03,0
D-075,2024-09-03,0
MR-001,2024-09-03,270
MR-002,2024-09-03,420
MR-003,2024-09-03,150
MR-004,2024-09-03,120
MR-005,2024-09-03,120
MR-006,2024-09-03,60
MR-008,2024-09-03,210
D-017,2024-09-04,0
D-076,2024-09-04,0
D-064,2024-09-04,0
D-006,2024-09-04,0
D-014,2024-09-04,0
D-066,2024-09-04,0
D-014,2024-09-04,0
D-045,2024-09-04,0
D-044,2024-09-04,0
D-064,2024-09-04,0
D-005,2024-09-04,0
D-066,2024-09-04,0
D-020,2024-09-04,0
D-053,2024-09-04,0
D-014,2024-09-04,0
D-011,2024-09-04,0
D-012,2024-09-04,0
D-040,2024-09-04,0
D-035,2024-09-04,0
D-062,2024-09-04,0
D-068,2024-09-04,0
D-045,2024-09-04,0
D-026,2024-09-04,0
D-044,2024-09-04,0
D-059,2024-09-04,0
D-075,2024-09-04,0
D-003,2024-09-04,0
D-052,2024-09-04,0
D-026,2024-09-04,0
D-063,2024-09-04,0
D-072,2024-09-04,0
D-027,2024-09-04,0
D-037,2024-09-04,0
D-032,2024-09-04,0
D-040,2024-09-04,0
D-055,2024-09-04,0
D-073,2024-09-04,0
D-050,2024-09-04,0
D-004,2024-09-04,0
D-056,2024-09-04,0
D-046,2024-09-04,0
D-033,2024-09-04,0
D-072,2024-09-04,0
D-036,2024-09-04,0
D-021,2024-09-04,0
D-073,2024-09-04,0
D-037,2024-09-04,0
D-001,2024-09-04,0
D-042,2024-09-04,0
D-047,2024-09-04,0
D-074,2024-09-04,0
D-057,2024-09-04,0
D-039,2024-09-04,0
D-035,2024-09-04,0
D-058,2024-09-04,0
D-051,2024-09-04,0
D-044,2024-09-04,0
D-016,2024-09-04,0
D-012,2024-09-04,0
D-063,2024-09-04,0
D-002,2024-09-04,0
D-019,2024-09-04,0
D-023,2024-09-04,0
D-054,2024-09-04,0
D-067,2024-09-04,0
D-069,2024-09-04,0
D-077,2024-09-04,0
MR-001,2024-09-04,60
MR-002,2024-09-04,120
MR-003,2024-09-04,90
MR-004,2024-09-04,300
MR-006,2024-09-04,60
MR-007,2024-09-04,120
MR-008,2024-09-04,60
D-073,2024-09-05,0
D-032,2024-09-05,0
D-074,2024-09-05,0
D-029,2024-09-05,0
D-055,2024-09-05,0
D-054,2024-09-05,0
D-002,2024-09-05,0
D-060,2024-09-05,0
D-048,2024-09-05,0
D-062,2024-09-05,0
D-056,2024-09-05,0
D-019,2024-09-05,0
D-012,2024-09-05,0
D-011,2024-09-05,0
D-008,2024-09-05,0
D-042,2024-09-05,0
D-018,2024-09-05,0
D-078,2024-09-05,0
D-011,2024-09-05,0
D-040,2024-09-05,0
D-012,2024-09-05,0
D-021,2024-09-05,0
D-016,2024-09-05,0
D-040,2024-09-05,0
D-027,2024-09-05,0
D-076,2024-09-05,0
D-041,2024-09-05,0
D-032,2024-09-05,0
D-005,2024-09-05,0
D-012,2024-09-05,0
D-043,2024-09-05,0
D-037,2024-09-05,0
D-001,2024-09-05,0
D-038,2024-09-05,0
D-057,2024-09-05,0
D-049,2024-09-05,0
D-027,2024-09-05,0
D-076,2024-09-05,0
D-002,2024-09-05,0
D-018,2024-09-05,0
D-012,2024-09-05,0
D-025,2024-09-05,0
D-038,2024-09-05,0
D-043,2024-09-05,0
D-069,2024-09-05,0
D-064,2024-09-05,0
D-037,2024-09-05,0
D-006,2024-09-05,0
D-015,2024-09-05,0
D-016,2024-09-05,0
D-063,2024-09-05,0
D-056,2024-09-05,0
D-068,2024-09-05,0
D-003,2024-09-05,0
D-018,2024-09-05,0
D-054,2024-09-05,0
D-014,2024-09-05,0
D-038,2024-09-05,0
D-016,2024-09-05,0
D-005,2024-09-05,0
D-057,2024-09-05,0
D-053,2024-09-05,0
D-026,2024-09-05,0
D-028,2024-09-05,0
D-030,2024-09-05,0
D-031,2024-09-05,0
D-036,2024-09-05,0
D-061,2024-09-05,0
D-065,2024-09-05,0
D-066,2024-09-05,0
D-070,2024-09-05,0
D-071,2024-09-05,0
D-072,2024-09-05,0
D-077,2024-09-05,0
MR-001,2024-09-05,180
MR-002,2024-09-05,300
MR-007,2024-09-05,150
MR-008,2024-09-05,90
MR-009,2024-09-05,30
D-076,2024-09-06,0
D-013,2024-09-06,0
D-046,2024-09-06,0
D-039,2024-09-06,0
D-037,2024-09-06,0
D-058,2024-09-06,0
D-073,2024-09-06,0
D-077,2024-09-06,0
D-020,2024-09-06,0
D-034,2024-09-06,0
D-012,2024-09-06,0
D-050,2024-09-06,0
D-014,2024-09-06,0
D-042,2024-09-06,0
D-057,2024-09-06,0
D-045,2024-09-06,0
D-052,2024-09-06,0
D-021,2024-09-06,0
D-059,2024-09-06,0
D-019,2024-09-06,0
D-008,2024-09-06,0
D-071,2024-09-06,0
D-037,2024-09-06,0
D-078,2024-09-06,0
D-050,2024-09-06,0
D-016,2024-09-06,0
D-017,2024-09-06,0
D-031,2024-09-06,0
D-056,2024-09-06,0
D-008,2024-09-06,0
D-002,2024-09-06,0
D-013,2024-09-06,0
D-034,2024-09-06,0
D-072,2024-09-06,0
D-050,2024-09-06,0
D-001,2024-09-06,0
D-003,2024-09-06,0
D-005,2024-09-06,0
D-010,2024-09-06,0
D-018,2024-09-06,0
D-023,2024-09-06,0
D-024,2024-09-06,0
D-025,2024-09-06,0
D-027,2024-09-06,0
D-032,2024-09-06,0
D-036,2024-09-06,0
D-041,2024-09-06,0
D-044,2024-09-06,0
D-048,2024-09-06,0
D-062,2024-09-06,0
D-063,2024-09-06,0
MR-001,2024-09-06,60
MR-002,2024-09-06,180
MR-003,2024-09-06,90
MR-004,2024-09-06,60
MR-005,2024-09-06,60
MR-006,2024-09-06,120
MR-009,2024-09-06,30
D-014,2024-09-09,0
D-044,2024-09-09,0
D-013,2024-09-09,0
D-073,2024-09-09,0
D-042,2024-09-09,0
D-022,2024-09-09,0
D-038,2024-09-09,0
D-025,2024-09-09,0
D-065,2024-09-09,0
D-003,2024-09-09,0
D-016,2024-09-09,0
D-003,2024-09-09,0
D-071,2024-09-09,0
D-025,2024-09-09,0
D-061,2024-09-09,0
D-026,2024-09-09,0
D-028,2024-09-09,0
D-056,2024-09-09,0
D-020,2024-09-09,0
D-018,2024-09-09,0
D-052,2024-09-09,0
D-057,2024-09-09,0
D-044,2024-09-09,0
D-035,2024-09-09,0
D-063,2024-09-09,0
D-035,2024-09-09,0
D-010,2024-09-09,0
D-010,2024-09-09,0
D-014,2024-09-09,0
D-055,2024-09-09,0
D-002,2024-09-09,0
D-001,2024-09-09,0
D-028,2024-09-09,0
D-061,2024-09-09,0
D-030,2024-09-09,0
D-061,2024-09-09,0
D-007,2024-09-09,0
D-012,2024-09-09,0
D-015,2024-09-09,0
D-017,2024-09-09,0
D-023,2024-09-09,0
D-024,2024-09-09,0
D-033,2024-09-09,0
D-034,2024-09-09,0
D-036,2024-09-09,0
D-041,2024-09-09,0
D-045,2024-09-09,0
D-053,2024-09-09,0
D-054,2024-09-09,0
D-059,2024-09-09,0
D-062,2024-09-09,0
D-064,2024-09-09,0
D-069,2024-09-09,0
D-070,2024-09-09,0
D-072,2024-09-09,0
D-074,2024-09-09,0
D-075,2024-09-09,0
MR-002,2024-09-09,210
MR-003,2024-09-09,270
MR-005,2024-09-09,420
MR-006,2024-09-09,120
MR-007,2024-09-09,420
MR-008,2024-09-09,60
D-055,2024-09-10,0
D-057,2024-09-10,0
D-026,2024-09-10,0
D-015,2024-09-10,0
D-005,2024-09-10,0
D-005,2024-09-10,0
D-012,2024-09-10,0
D-019,2024-09-10,0
D-065,2024-09-10,0
D-016,2024-09-10,0
D-044,2024-09-10,0
D-021,2024-09-10,0
D-043,2024-09-10,0
D-067,2024-09-10,0
D-007,2024-09-10,0
D-038,2024-09-10,0
D-077,2024-09-10,0
D-047,2024-09-10,0
D-039,2024-09-10,0
D-022,2024-09-10,0
D-064,2024-09-10,0
D-074,2024-09-10,0
D-062,2024-09-10,0
D-036,2024-09-10,0
D-017,2024-09-10,0
D-077,2024-09-10,0
D-038,2024-09-10,0
D-044,2024-09-10,0
D-053,2024-09-10,0
D-069,2024-09-10,0
D-062,2024-09-10,0
D-034,2024-09-10,0
D-049,2024-09-10,0
D-042,2024-09-10,0
D-044,2024-09-10,0
D-020,2024-09-10,0
D-045,2024-09-10,0
D-039,2024-09-10,0
D-021,2024-09-10,0
D-049,2024-09-10,0
D-019,2024-09-10,0
D-057,2024-09-10,0
D-048,2024-09-10,0
D-035,2024-09-10,0
D-011,2024-09-10,0
D-048,2024-09-10,0
D-036,2024-09-10,0
D-072,2024-09-10,0
D-046,2024-09-10,0
D-025,2024-09-10,0
D-060,2024-09-10,0
D-018,2024-09-10,0
D-064,2024-09-10,0
D-029,2024-09-10,0
D-035,2024-09-10,0
D-017,2024-09-10,0
D-009,2024-09-10,0
D-054,2024-09-10,0
D-013,2024-09-10,0
D-041,2024-09-10,0
D-019,2024-09-10,0
D-005,2024-09-10,0
D-001,2024-09-10,0
D-033,2024-09-10,0
D-052,2024-09-10,0
D-003,2024-09-10,0
D-004,2024-09-10,0
D-008,2024-09-10,0
D-023,2024-09-10,0
D-027,2024-09-10,0
D-037,2024-09-10,0
D-059,2024-09-10,0
D-071,2024-09-10,0
D-075,2024-09-10,0
D-078,2024-09-10,0
MR-001,2024-09-10,120
MR-002,2024-09-10,180
MR-003,2024-09-10,60
MR-004,2024-09-10,120
MR-005,2024-09-10,90
MR-008,2024-09-10,60
MR-009,2024-09-10,60
D-016,2024-09-11,0
D-032,2024-09-11,0
D-024,2024-09-11,0
D-059,2024-09-11,0
D-078,2024-09-11,0
D-022,2024-09-11,0
D-056,2024-09-11,0
D-070,2024-09-11,0
D-071,2024-09-11,0
D-037,2024-09-11,0
D-021,2024-09-11,0
D-017,2024-09-11,0
D-019,2024-09-11,0
D-066,2024-09-11,0
D-074,2024-09-11,0
D-017,2024-09-11,0
D-016,2024-09-11,0
D-010,2024-09-11,0
D-031,2024-09-11,0
D-026,2024-09-11,0
D-037,2024-09-11,0
D-028,2024-09-11,0
